DATA;COMUNE;LOCALITA';LAT;LONG;TIPOLOGIA;CODICE COL;PROV;ANNO
2021-07-04;Palagianello;c.da difesella - SP 14;40.532917;16.954917;Canneto;Giallo;TARANTO;2021
2021-07-04;Massafra;via napoli;40.588639;17.132;Macchia;Arancione;TARANTO;2021
2021-07-04;Lizzano;lido torretta (canale ostone);40.331167;17.44025;Canneto;Giallo;TARANTO;2021
2021-07-04;Massafra;Famosa;40.627222;17.095306;Bosco;Arancione;TARANTO;2021
2021-07-04;Statte;Santa Teresa;40.538611;17.244444;Bosco;Arancione;TARANTO;2021
2021-07-04;Statte;Campo comunale;40.572056;17.217806;Bosco;Arancione;TARANTO;2021
2021-07-04;Ginosa;Canale di Follerato;40.559028;16.821833;Bosco;Arancione;TARANTO;2021
2021-07-05;Martina Franca;Strada Gianfelice;40.679611;17.392306;Macchia;Arancione;TARANTO;2021
2021-07-05;Faggiano;MONTEDORO;40.43;17.388056;Bosco;Arancione;TARANTO;2021
2021-07-05;Laterza;Sierodistinci;40.631694;16.742861;Bosco;Arancione;TARANTO;2021
2021-07-05;Massafra;SS 7 c/o Gam;40.583333;17.116778;Macchia;Arancione;TARANTO;2021
2021-07-06;Taranto;lago pappadai;40.453972;17.449194;Bosco;Arancione;TARANTO;2021
2021-07-06;Ginosa;masseria gargano;40.562917;16.728028;Macchia;Arancione;TARANTO;2021
2021-07-06;Ginosa;Bandiera;40.532778;16.775278;Macchia;Arancione;TARANTO;2021
2021-07-06;Laterza;La Guardiola;40.576306;16.815222;Canneto;Giallo;TARANTO;2021
2021-07-07;Castellaneta;Caccamone;40.706972;16.912639;Bosco;Arancione;TARANTO;2021
2021-07-07;Taranto;SS7 strada per San Giorgio Ionico;40.468361;17.315333;Macchia;Arancione;TARANTO;2021
2021-07-07;Fragagnano;Via Colombo, SS7, presso D'amore Revisioni;40.425083;17.485417;Bosco;Arancione;TARANTO;2021
2021-07-07;Mottola;Masseria Quisisana;40.637083;16.990722;Macchia;Arancione;TARANTO;2021
2021-07-08;Massafra;Parco di Guerra SP42;40.588528;17.152222;Macchia;Arancione;TARANTO;2021
2021-07-08;Castellaneta;Lama di Noci-Calia;40.590861;16.907667;Macchia;Arancione;TARANTO;2021
2021-07-08;Castellaneta;Gaudella frantoio Calia;40.590861;16.907639;Macchia;Arancione;TARANTO;2021
2021-07-08;Laterza;Scivolizzo;40.628861;16.829306;Bosco;Arancione;TARANTO;2021
2021-07-08;Grottaglie;via degli ulivi 25;40.557972;17.423139;Macchia;Arancione;TARANTO;2021
2021-07-09;Ginosa;Contrada Guardiola lungo canale aqp;40.568333;16.802667;Macchia;Arancione;TARANTO;2021
2021-07-09;Statte;via petrassi;40.569528;17.223194;Macchia;Arancione;TARANTO;2021
2021-07-10;Massafra;Masseria Canonico;40.586694;17.15375;Bosco;Arancione;TARANTO;2021
2021-07-10;Ginosa;Riva dei Tessali;40.441667;16.880278;Canneto;Giallo;TARANTO;2021
2021-07-10;Statte;VIA MARCUS;40.573889;17.219722;Macchia;Arancione;TARANTO;2021
2021-07-10;Ginosa;SP 5 ZONA PESCARELLA NE PRESSI RISTORANTE LA PESCARELLA;40.597222;16.738333;Macchia;Arancione;TARANTO;2021
2021-07-11;Massafra;Mezza Coppa;40.659083;17.128167;Bosco;Arancione;TARANTO;2021
2021-07-11;Ginosa;Riva dei Tessali;40.449889;16.885583;Canneto;Giallo;TARANTO;2021
2021-07-11;Massafra;Forcellara S. Sergio;40.586611;17.136278;Macchia;Arancione;TARANTO;2021
2021-07-11;Castellaneta;Festa/Canale S. Angelo;40.538083;16.892083;Bosco;Arancione;TARANTO;2021
2021-07-14;Monteparano;via vittorio veneto;40.443611;17.410556;Canneto;Giallo;TARANTO;2021
2021-07-14;Laterza;Distacco;40.614778;16.729667;Bosco;Arancione;TARANTO;2021
2021-07-15;Manduria;bosco dei cuturi - sp 137;40.348611;17.649722;Macchia;Arancione;TARANTO;2021
2021-07-15;Castellaneta;Speziale;40.576389;16.885778;Bosco;Arancione;TARANTO;2021
2021-07-15;Massafra;Parco di Guerra;40.58775;17.136083;Bosco;Arancione;TARANTO;2021
2021-07-16;Castellaneta;santa caterina;40.643028;16.909222;Bosco;Arancione;TARANTO;2021
2021-07-16;Taranto;Lido Azzurro via Calata Saraceno;40.516833;17.140778;Canneto;Giallo;TARANTO;2021
2021-07-16;Manduria;cda Scalella;40.335639;17.691194;Macchia;Arancione;TARANTO;2021
2021-07-16;Castellaneta;S. CATERINA;40.643056;16.909222;Bosco;Arancione;TARANTO;2021
2021-07-17;Manduria;SP97 Il Cupone;40.429722;17.630833;Macchia;Arancione;TARANTO;2021
2021-07-21;Taranto;Lido Azzurro;40.51225;17.165389;Canneto;Giallo;TARANTO;2021
2021-07-23;Grottaglie;Contrada Paparazio;40.506667;17.468333;Macchia;Arancione;TARANTO;2021
2021-07-23;Massafra;masseria Canonico (Parco di Guerra - Strada per Crispiano);40.586944;17.153889;Macchia;Arancione;TARANTO;2021
2021-07-24;Massafra;SP 41 LOCALITA' CERNERA;40.651222;17.12825;Macchia;Arancione;TARANTO;2021
2021-07-24;Grottaglie;PAPARAZIO (SP FRANCAVILLA-CAROSINO);40.503056;17.478056;Macchia;Arancione;TARANTO;2021
2021-07-24;Castellaneta;Chiulli;40.528806;16.941972;Macchia;Arancione;TARANTO;2021
2021-07-24;Castellaneta;CONTRADA FONTANELLE - centrale terna;40.671667;16.846667;Macchia;Arancione;TARANTO;2021
2021-07-24;Castellaneta;Masseria Gaudella;40.572694;16.86675;Macchia;Arancione;TARANTO;2021
2021-07-24;Castellaneta;brigadiere;40.573472;16.893611;Macchia;Arancione;TARANTO;2021
2021-07-24;Taranto;onda blu - LITORANEA SALENTINA;40.338167;17.415333;Macchia;Arancione;TARANTO;2021
2021-07-26;Laterza;Contrada Annunziatella-Sierodistinci;40.638694;16.712028;Macchia;Arancione;TARANTO;2021
2021-07-26;Ginosa;San Felice-canaledi Ginosa;40.563;16.809472;Macchia;Arancione;TARANTO;2021
2021-07-28;Laterza;Strada Laterza - Matera (presso azienda Di Russo Pietro - Iazzo Annunziatella);40.643417;16.714694;Macchia;Arancione;TARANTO;2021
2021-07-29;Massafra;parco di guerra;40.578139;17.14425;Bosco;Arancione;TARANTO;2021
2021-07-29;Laterza;strada per ginosa liceo;40.615833;16.793611;Macchia;Arancione;TARANTO;2021
2021-07-30;Ginosa;Lamione del brigante sp8;40.563306;16.802444;Bosco;Arancione;TARANTO;2021
2021-07-31;Castellaneta;Le Macine Speziale;40.568417;16.9005;Bosco;Arancione;TARANTO;2021
2021-08-02;Massafra;Parco di Guerra discarica Castelli;40.586556;17.150917;Bosco;Arancione;TARANTO;2021
2021-08-02;Castellaneta;case perrone - 500 m a monte del ponte SP 14 - bacino lato;40.514556;16.933944;Macchia;Giallo;TARANTO;2021
2021-08-03;Mottola;Dolce morso;40.687778;16.997222;Bosco;Arancione;TARANTO;2021
2021-08-04;Ginosa;CANALE S. FELICE;40.561111;16.810833;Canneto;Giallo;TARANTO;2021
2021-08-05;Ginosa;Foce del Bradano - Bernalda - Basilicata;40.397611;16.851;Bosco;Arancione;TARANTO;2021
2021-08-06;Laterza;DIFESA MURGE;40.655083;16.724944;Macchia;Arancione;TARANTO;2021
2021-08-07;Castellaneta;Le Macine;40.594694;16.938306;Bosco;Arancione;TARANTO;2021
2021-08-07;Ginosa;Canale San Felice;40.562306;16.812972;Canneto;Giallo;TARANTO;2021
2021-08-07;Castellaneta;Le MACINE;40.576889;16.909361;Bosco;Arancione;TARANTO;2021
2021-08-08;Castellaneta;Alle spalle del Nafoura;40.531111;16.920278;Bosco;Arancione;TARANTO;2021
2021-08-09;Castellaneta;Le Macine Lama di Noce;40.5795;16.909611;Macchia;Arancione;TARANTO;2021
2021-08-09;Avetrana;Masseria Abbatemasi;40.35;17.785833;Macchia;Arancione;TARANTO;2021
2021-08-10;Statte;C/O CAMPO SPORTIVO;40.572806;17.210667;Bosco;Arancione;TARANTO;2021
2021-08-10;Castellaneta;contrada gaudella;40.575444;16.910056;Macchia;Arancione;TARANTO;2021
2021-08-10;Taranto;circummarpiccolo;40.502583;17.333222;Macchia;Arancione;TARANTO;2021
2021-08-11;Castellaneta;strada comunale 65 nei pressi della stazione fs nuova;40.613889;16.93225;Macchia;Arancione;TARANTO;2021
2021-08-11;Taranto;parco Rimembranza;40.495667;17.267917;Bosco;Arancione;TARANTO;2021
2021-08-12;Castellaneta;Case di Perrone;40.505444;16.942528;Canneto;Giallo;TARANTO;2021
2021-08-12;Ginosa;Distacco - SP5 Via Matera;40.601028;16.727556;Bosco;Arancione;TARANTO;2021
2021-08-12;Lizzano;Cisanello;40.338611;17.434167;Canneto;Giallo;TARANTO;2021
2021-08-13;Statte;Statte -  ZONA 167;40.571694;17.210583;Bosco;Arancione;TARANTO;2021
2021-08-14;Mottola;via Acquaro;40.630667;17.032917;Bosco;Arancione;TARANTO;2021
2021-08-14;Laterza;contrada scivolizzo;40.632056;16.824278;Bosco;Arancione;TARANTO;2021
2021-08-14;Montemesola;masseria san nicola;40.548889;17.344167;Canneto;Giallo;TARANTO;2021
2021-08-14;Manduria;casa micelli - vicinanze stazione sava (SP PER FRANCAVILLA);40.446389;17.603056;Macchia;Arancione;TARANTO;2021
2021-08-15;Maruggio;SP 122 - madonna dell'altomare (Spiaggia della Madonnina);40.296111;17.533056;Canneto;Giallo;TARANTO;2021
2021-08-15;Grottaglie;pineta Frantella;40.564278;17.423972;Bosco;Arancione;TARANTO;2021
2021-08-15;Laterza;Scivolizzo;40.631278;16.823417;Bosco;Arancione;TARANTO;2021
2021-08-16;Castellaneta;Sant' Elia;40.646083;16.931917;Macchia;Arancione;TARANTO;2021
2021-08-17;Laterza;Cabina primaria Terna;40.666667;16.840833;Macchia;Arancione;TARANTO;2021
2021-08-18;Taranto;Parco della rimembranza;40.496667;17.2675;Bosco;Arancione;TARANTO;2021
2021-08-18;Manduria;monte del diavolo (Campanella);40.34625;17.6675;Macchia;Arancione;TARANTO;2021
2021-08-19;Castellaneta;Marina - Albatros;40.470722;16.949167;Bosco;Arancione;TARANTO;2021
2021-08-19;Massafra;LOC.VERDE MARE -Marina Ferrara;40.519528;17.122278;Bosco;Arancione;TARANTO;2021
2021-08-20;Palagianello;Contrada Difesella;40.512028;16.944833;Bosco;Arancione;TARANTO;2021
2021-08-21;Manduria;Petrose;40.377222;17.563333;Macchia;Arancione;TARANTO;2021
2021-08-21;Manduria;Monte dei Castelli - Monte del Diavolo;40.353611;17.666111;Macchia;Arancione;TARANTO;2021
2021-08-22;Manduria;sp 136 per Maruggio;40.356667;17.596389;Macchia;Arancione;TARANTO;2021
2021-08-24;Castellaneta;F.so del Canale Iumo (SS7 - km 606);40.656944;16.874167;Macchia;Arancione;TARANTO;2021
2021-08-25;Taranto;Ippodromo Paolo VI;40.527306;17.281278;Macchia;Arancione;TARANTO;2021
2021-08-28;Manduria;sp 137 La Giara cda Castelli;40.356194;17.650667;Macchia;Arancione;TARANTO;2021
2021-08-30;Castellaneta;Le Monache;40.564194;16.8965;Canneto;Giallo;TARANTO;2021
2021-08-31;Castellaneta;SP22 Masseria del Porto;40.707917;16.861556;Macchia;Arancione;TARANTO;2021
2021-09-01;Taranto;Via delle Tinche ang. via Vizzarro;40.423972;17.239194;Canneto;Giallo;TARANTO;2021
2021-09-02;Castellaneta;c/o nafoura;40.524167;16.929167;Canneto;Giallo;TARANTO;2021
2021-09-03;Grottaglie;ZONA VISCIOLA, NEI PRESSI DELLA CAVA DI MONTEMESOLA;40.588111;17.351361;Bosco;Arancione;TARANTO;2021
2021-09-04;Ginosa;S. Felice;40.564083;16.7995;Canneto;Giallo;TARANTO;2021
2021-09-10;Torricella;Cazzullo;40.374361;17.49625;Macchia;Arancione;TARANTO;2021
2021-09-18;San Giorgio Ionico;Cava Tarentum vicino Poligono tiro;40.444444;17.3725;Macchia;Arancione;TARANTO;2021
2021-09-20;Taranto;FIUME LATO;40.516694;16.9335;Canneto;Giallo;TARANTO;2021
2021-09-24;Grottaglie;manampola (ex frantella);40.58;17.425028;Macchia;Arancione;TARANTO;2021
2021-09-26;Statte;Accetta Grande;40.564917;17.184389;Bosco;Arancione;TARANTO;2021
2020-05-22;Massafra;Varcaturo;40.631667;17.128056;Bosco;Arancione;TARANTO;2020
2020-05-22;Massafra;Lido Azzurro - cda Marina di Ferrara;40.521278;17.123028;Bosco;Arancione;TARANTO;2020
2020-05-22;Massafra;Patemisco;40.522333;17.100639;Macchia;Arancione;TARANTO;2020
2020-05-24;Massafra;Maraglione;40.525417;17.076;Bosco;Arancione;TARANTO;2020
2020-05-25;Massafra;Verde Mare;40.522583;17.1195;Bosco;Arancione;TARANTO;2020
2020-05-25;Massafra;Chiatona La Macchia;40.521;17.086;Bosco;Arancione;TARANTO;2020
2020-05-26;Massafra;Verde Mare;40.521;17.116;Bosco;Arancione;TARANTO;2020
2020-05-27;Mottola;san basilio mottola az. casone cunegonda;40.700278;16.947222;Bosco;Arancione;TARANTO;2020
2020-05-27;Massafra;Ferrara, verde mare;40.521972;17.11675;Bosco;Arancione;TARANTO;2020
2020-06-13;Manduria;Torre Boraco;40.304167;17.634444;Canneto;Giallo;TARANTO;2020
2020-06-14;Crispiano;Parco Arciprete bosco pianelle;40.620167;17.247556;Macchia;Arancione;TARANTO;2020
2020-06-20;Avetrana;c.da ulmo - via dei tigli;40.322278;17.699417;Macchia;Arancione;TARANTO;2020
2020-06-23;Taranto;;40.516944;17.138056;Canneto;Giallo;TARANTO;2020
2020-06-25;Mottola;Bellanova;40.674611;17.024306;Bosco;Arancione;TARANTO;2020
2020-06-28;Taranto;Via Della Pineta Fiume Galeso;40.498806;17.245444;Bosco;Arancione;TARANTO;2020
2020-06-28;Statte;Contrada Sabatini Contrada Vocchiaro;40.561417;17.283639;Macchia;Arancione;TARANTO;2020
2020-07-01;Taranto;Quartiere S.Paolo c/o Stabilimento Borsci-S.Marzano;40.525;17.277778;Bosco;Arancione;TARANTO;2020
2020-07-02;Roccaforzata;Via per Roccaforzata, presso AQP;40.443;17.389083;Bosco;Arancione;TARANTO;2020
2020-07-06;Mottola;Contrada Boara - 1 Svincolo sulla Dx Mottola-Noci SP 237;40.682222;17.075;Bosco;Arancione;TARANTO;2020
2020-07-07;Torricella;Monacizzo;40.325417;17.490139;Bosco;Arancione;TARANTO;2020
2020-07-07;Taranto;VIA LAGO MAGGIORE;40.451333;17.277972;Canneto;Giallo;TARANTO;2020
2020-07-08;Taranto;Fiume Galeso;40.501194;17.252778;Canneto;Giallo;TARANTO;2020
2020-07-08;Manduria;Masseria trecento tomoli;40.338611;17.682222;Macchia;Arancione;TARANTO;2020
2020-07-09;Palagiano;Pino di Lenne;40.517806;17.025028;Bosco;Arancione;TARANTO;2020
2020-07-10;Crispiano;Gravina del Triglio;40.608472;17.190583;Macchia;Arancione;TARANTO;2020
2020-07-11;Manduria;torre Borraco;40.330556;17.633611;Bosco;Arancione;TARANTO;2020
2020-07-11;Laterza;SP 15 verso Le Torri;40.6225;16.845;Macchia;Arancione;TARANTO;2020
2020-07-12;Mottola;Acquagnora;40.6115;17.04875;Bosco;Arancione;TARANTO;2020
2020-07-12;Taranto;vivaio Leggiadrezze - foce Galeso;40.501222;17.251444;Canneto;Giallo;TARANTO;2020
2020-07-12;Massafra;Autosalone Leone SP40;40.579111;17.138278;Bosco;Arancione;TARANTO;2020
2020-07-13;Manduria;San Pietro in Bevagna;40.305972;17.688944;Canneto;Verde;TARANTO;2020
2020-07-13;Martina Franca;Manampola;40.582083;17.429556;Macchia;Arancione;TARANTO;2020
2020-07-14;Palagiano;Chiatona lido rilcado;40.515833;17.055278;Macchia;Arancione;TARANTO;2020
2020-07-14;Faggiano;San Crispieri;40.406056;17.395361;Macchia;Arancione;TARANTO;2020
2020-07-14;Massafra;Chiatona Maraglione;40.521111;17.086944;Macchia;Arancione;TARANTO;2020
2020-07-18;Manduria;Zona Castelli;40.353833;17.666972;Macchia;Arancione;TARANTO;2020
2020-07-18;Taranto;sp 124 - maracaibo beach;40.338167;17.414611;Macchia;Arancione;TARANTO;2020
2020-07-19;Massafra;SP38 Strada Provinciale 57  74016;40.559806;17.108861;Canneto;Giallo;TARANTO;2020
2020-07-20;Statte;Gravina di Mazzaracchio;40.53775;17.235028;Bosco;Arancione;TARANTO;2020
2020-07-20;Lizzano;Canale Cupi/Tenuta del Barco;40.348333;17.435194;Canneto;Giallo;TARANTO;2020
2020-07-20;Ginosa;Pantano SP2;40.463528;16.807583;Canneto;Giallo;TARANTO;2020
2020-07-20;Manduria;Torre Borraco;40.303944;17.6325;Canneto;Giallo;TARANTO;2020
2020-07-22;Taranto;Lido Checca;40.338944;17.391333;Macchia;Arancione;TARANTO;2020
2020-07-22;Manduria;Cardinale mass.Giustiniani;40.351917;17.594167;Macchia;Arancione;TARANTO;2020
2020-07-22;Taranto;SS106 foce TARA;40.530528;17.105139;Canneto;Giallo;TARANTO;2020
2020-07-23;Manduria;Monte dei Serpenti;40.361;17.673194;Macchia;Arancione;TARANTO;2020
2020-07-23;Manduria;C. Cornola;40.345833;17.575556;Macchia;Arancione;TARANTO;2020
2020-07-24;Taranto;Quart. Paolo VI Parco del mirto;40.524722;17.276389;Bosco;Arancione;TARANTO;2020
2020-07-24;San Giorgio Ionico;Villaggio S. Giovanni;40.475556;17.360833;Canneto;Giallo;TARANTO;2020
2020-07-24;Massafra;Gravina di Colombato;40.593667;17.096139;Macchia;Arancione;TARANTO;2020
2020-07-25;Lizzano;SP 125 - Piazza del Lungomare;40.327222;17.450278;Canneto;Giallo;TARANTO;2020
2020-07-26;Laterza;Sierro di Stinci;40.638333;16.739444;Bosco;Arancione;TARANTO;2020
2020-07-27;San Giorgio Ionico;Belvedere;40.454056;17.376694;Macchia;Arancione;TARANTO;2020
2020-07-28;San Giorgio Ionico;via Cavour;40.455972;17.3975;Canneto;Giallo;TARANTO;2020
2020-07-28;Taranto;Paolo VI;40.526417;17.28625;Macchia;Arancione;TARANTO;2020
2020-07-29;Mottola;San Vito;40.649694;17.0605;Macchia;Arancione;TARANTO;2020
2020-07-29;Mottola;gravina di petruscio;40.6095;17.065194;Macchia;Arancione;TARANTO;2020
2020-07-30;Massafra;Broia;40.612611;17.126389;Bosco;Arancione;TARANTO;2020
2020-07-30;Taranto;Chiatona via del Pino d'Aleppo;40.517528;17.05675;Macchia;Arancione;TARANTO;2020
2020-07-30;Ginosa;SP2 MONTESCAGLIOSO;40.515194;16.739583;Canneto;Giallo;TARANTO;2020
2020-07-30;Manduria;SP136 INCROCIO CON UGGIANO Masseria Bagnolo;40.355;17.600306;Macchia;Arancione;TARANTO;2020
2020-07-31;San Giorgio Ionico;sp 113 via per carosino;40.459444;17.389556;Canneto;Giallo;TARANTO;2020
2020-07-31;Massafra;Chiatona;40.518139;17.066778;Bosco;Arancione;TARANTO;2020
2020-07-31;Ginosa;loc. castelluccio - vicinanza casa pistoia;40.535194;16.739139;Bosco;Arancione;TARANTO;2020
2020-08-01;Massafra;Broia;40.608972;17.126361;Bosco;Arancione;TARANTO;2020
2020-08-01;Taranto;VIA GOLFO DI TARANTO;40.4425;17.271972;Canneto;Giallo;TARANTO;2020
2020-08-01;Massafra;Mass. Masonghia;40.576056;17.129722;Bosco;Arancione;TARANTO;2020
2020-08-02;Taranto;Quart. Paolo VI c/o centrale elettrica;40.522083;17.329;Macchia;Arancione;TARANTO;2020
2020-08-02;Castellaneta;Minerva;40.594278;16.938333;Canneto;Giallo;TARANTO;2020
2020-08-02;Massafra;Chiatona;40.521917;17.062361;Bosco;Arancione;TARANTO;2020
2020-08-03;Palagiano;Marina di Chiatona;40.517417;17.057167;Macchia;Arancione;TARANTO;2020
2020-08-05;Lizzano;MARINA DI LIZZANO;40.333889;17.433056;Macchia;Arancione;TARANTO;2020
2020-08-09;Castellaneta;Minerva;40.594639;16.937917;Canneto;Giallo;TARANTO;2020
2020-08-10;Massafra;Panarella;40.597722;17.155528;Macchia;Arancione;TARANTO;2020
2020-08-10;Mottola;C.da FISCHETTI;40.713333;17.045722;Macchia;Arancione;TARANTO;2020
2020-08-11;Massafra;Piano Cernera;40.662444;17.127667;Bosco;Arancione;TARANTO;2020
2020-08-11;Taranto;sp 72 grottaglie - martina;40.584694;17.428444;Macchia;Arancione;TARANTO;2020
2020-08-12;Laterza;masseria Ninni;40.6375;16.793889;Macchia;Arancione;TARANTO;2020
2020-08-13;Avetrana;Masseria Perrino;40.321667;17.759722;Macchia;Arancione;TARANTO;2020
2020-08-13;Ginosa;Palombaro;40.59375;16.733;Macchia;Arancione;TARANTO;2020
2020-08-13;Castellaneta;Mass.a Matria;40.568056;16.956944;Macchia;Arancione;TARANTO;2020
2020-08-14;Grottaglie;loc. gronci;40.553333;17.388083;Canneto;Giallo;TARANTO;2020
2020-08-15;Ginosa;Follerato;40.552694;16.830611;Macchia;Arancione;TARANTO;2020
2020-08-15;Grottaglie;SP 73 Grottaglie verso Villa castelli;40.550444;17.442611;Macchia;Arancione;TARANTO;2020
2020-08-16;Ginosa;SP1 GINOSA PER MONTESCAGLIOSO;40.560556;16.730833;Macchia;Arancione;TARANTO;2020
2020-08-17;Mottola;Via Comandante Acquaro;40.621722;17.032611;Macchia;Arancione;TARANTO;2020
2020-08-17;Mottola;Acquagnora;40.621389;17.047778;Macchia;Arancione;TARANTO;2020
2020-08-19;Massafra;San Sergio;40.569;17.1395;Macchia;Arancione;TARANTO;2020
2020-08-19;Castellaneta;Canale Iumo;40.658611;16.881944;Macchia;Arancione;TARANTO;2020
2020-08-19;Torricella;torricella, strada prov.le 128, alle spalle della Z.I.;40.379139;17.491917;Macchia;Arancione;TARANTO;2020
2020-08-20;Laterza;passo giacobbe;40.538778;16.800444;Canneto;Giallo;TARANTO;2020
2020-08-20;Taranto;La Vela;40.472556;17.3305;Canneto;Giallo;TARANTO;2020
2020-08-20;Castellaneta;iummo - mass. del vecchio;40.659167;16.880444;Macchia;Arancione;TARANTO;2020
2020-08-20;Castellaneta;canale santo stefano / ponte dello spineto;40.607528;16.894722;Bosco;Arancione;TARANTO;2020
2020-08-20;Massafra;Cernera sp41;40.666889;17.143861;Macchia;Arancione;TARANTO;2020
2020-08-22;Palagiano;Lama/Fontana del Fico;40.567056;16.996194;Canneto;Giallo;TARANTO;2020
2020-08-22;Taranto;C/o ristorante Al Faro;40.497944;17.238056;Canneto;Giallo;TARANTO;2020
2020-08-22;Castellaneta;canale Iumo;40.658333;16.878389;Macchia;Arancione;TARANTO;2020
2020-08-24;Mottola;San Vito C/O Gravina di Corleto;40.650833;17.067778;Bosco;Arancione;TARANTO;2020
2020-08-24;Laterza;San Falco;40.616028;16.77575;Macchia;Arancione;TARANTO;2020
2020-08-25;Martina Franca;Parco di Corame;40.597;17.432194;Macchia;Arancione;TARANTO;2020
2020-08-25;Taranto;Foce Galeso;40.501639;17.251361;Canneto;Giallo;TARANTO;2020
2020-08-25;Mottola;sp32 - loc. Montidoro;40.637806;17.085833;Macchia;Arancione;TARANTO;2020
2020-08-27;Castellaneta;Masseria Delvecchio;40.660556;16.875;Canneto;Giallo;TARANTO;2020
2020-08-28;Taranto;fiume tara;40.517528;17.146889;Canneto;Giallo;TARANTO;2020
2020-08-29;Grottaglie;Villa Castelli -  Mannara;40.575556;17.44825;Macchia;Arancione;TARANTO;2020
2020-08-29;Mottola;DIFESA VIGNE;40.666111;17.058;Macchia;Arancione;TARANTO;2020
2020-08-30;Mottola;MASSERIA CHIANCARELLO;40.700278;17.145278;Bosco;Arancione;TARANTO;2020
2020-08-30;Martina Franca;via Ceglie - C.da Malva;40.698611;17.357222;Macchia;Arancione;TARANTO;2020
2020-09-04;Taranto;Fiume galeso;40.501944;17.244917;Canneto;Giallo;TARANTO;2020
2020-09-05;Ginosa;MARINA DI GINOSA - V.LE VIRGILIO - NEI PRESSI DELLA PINETA REGINA;40.433389;16.889944;Bosco;Arancione;TARANTO;2020
2020-09-05;Mottola;Contrada Tamburello;40.693278;16.971861;Macchia;Arancione;TARANTO;2020
